      Iter       Train Loss      OOB Improve   Remaining Time 
         7           0.9917           0.0294            0.16s
         8           0.9567           0.0502            0.14s
         9           0.9221           0.0340            0.13s
        10           0.8913           0.0380            0.10s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3015           0.0708            0.24s
         2           1.2345           0.0501            0.22s
         3           1.1772           0.0660            0.21s
         4           1.1246           0.0569            0.19s
         5           1.0748           0.0428            0.17s
         6           1.0296           0.0413            0.19s
         7           0.9888           0.0406            0.16s
         8           0.9529           0.0495            0.14s
         9           0.9184           0.0361            0.12s
        10           0.8856           0.0270            0.10s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3018           0.0700            0.47s
         2           1.2364           0.0571            0.33s
         3           1.1787           0.0600            0.27s
         4           1.1259           0.0526            0.24s
         5           1.0776           0.0482            0.21s
         6           1.0325           0.0392            0.18s
         7           0.9932           0.0489            0.18s
         8           0.9561           0.0387            0.16s
         9           0.9218           0.0357            0.13s
        10           0.8891           0.0275            0.11s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3022           0.0699            0.47s
         2           1.2371           0.0540            0.33s
         3           1.1799           0.0646            0.27s
         4           1.1277           0.0565            0.24s
         5           1.0788           0.0436            0.21s
         6           1.0341           0.0402            0.18s
         7           0.9930           0.0364            0.16s
         8           0.9560           0.0419            0.14s
         9           0.9222           0.0405            0.12s
        10           0.8911           0.0404            0.10s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.2999           0.0712            0.24s
         2           1.2378           0.0836            0.22s
         3           1.1793           0.0577            0.20s
         4           1.1246           0.0401            0.19s
         5           1.0763           0.0521            0.17s
         6           1.0314           0.0411            0.16s
         7           0.9908           0.0434            0.14s
         8           0.9539           0.0451            0.13s
         9           0.9182           0.0278            0.11s
        10           0.8868           0.0375            0.10s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3013           0.0718            0.24s
         2           1.2373           0.0638            0.22s
         3           1.1793           0.0587            0.20s
         4           1.1284           0.0681            0.19s
         5           1.0795           0.0424            0.21s
         6           1.0347           0.0379            0.18s
         7           0.9914           0.0188            0.16s
         8           0.9562           0.0554            0.14s
         9           0.9206           0.0261            0.12s
        10           0.8915           0.0564            0.10s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3019           0.0711            0.49s
         2           1.2381           0.0646            0.47s
         3           1.1823           0.0608            0.46s
         4           1.1239           0.0452            0.44s
         5           1.0764           0.0493            0.51s
         6           1.0327           0.0452            0.48s
         7           0.9918           0.0401            0.40s
         8           0.9570           0.0414            0.38s
         9           0.9163           0.0257            0.36s
        10           0.8851           0.0335            0.35s
        20           0.6673           0.0120            0.17s
        30           0.5557           0.0204            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.2998           0.0716            0.49s
         2           1.2335           0.0617            0.47s
         3           1.1797           0.0646            0.30s
         4           1.1240           0.0500            0.33s
         5           1.0757           0.0495            0.34s
         6           1.0320           0.0457            0.34s
         7           0.9901           0.0391            0.34s
         8           0.9546           0.0409            0.33s
         9           0.9238           0.0396            0.28s
        10           0.8855           0.0239            0.28s
        20           0.6720           0.0277            0.16s
        30           0.5420          -0.0075            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3024           0.0707            0.50s
         2           1.2370           0.0622            0.48s
         3           1.1807           0.0603            0.46s
         4           1.1256           0.0493            0.44s
         5           1.0776           0.0482            0.43s
         6           1.0358           0.0472            0.41s
         7           0.9878           0.0305            0.34s
         8           0.9577           0.0478            0.33s
         9           0.9197           0.0302            0.33s
        10           0.8857           0.0288            0.31s
        20           0.6716           0.0134            0.16s
        30           0.5552          -0.0029            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3004           0.0700            0.67s
         2           1.2379           0.0670            0.47s
         3           1.1807           0.0597            0.46s
         4           1.1292           0.0550            0.44s
         5           1.0764           0.0380            0.43s
         6           1.0356           0.0524            0.41s
         7           0.9931           0.0365            0.39s
         8           0.9569           0.0402            0.38s
         9           0.9213           0.0321            0.32s
        10           0.8919           0.0382            0.31s
        20           0.6669           0.0035            0.19s
        30           0.5596           0.0390            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3003           0.0704            0.52s
         2           1.2370           0.0667            0.48s
         3           1.1809           0.0631            0.46s
         4           1.1262           0.0501            0.44s
         5           1.0740           0.0408            0.43s
         6           1.0326           0.0522            0.41s
         7           0.9926           0.0426            0.40s
         8           0.9562           0.0402            0.38s
         9           0.9159           0.0223            0.36s
        10           0.8859           0.0378            0.35s
        20           0.6632           0.0024            0.19s
        30           0.5492           0.0001            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.2992           0.0714            0.61s
         2           1.2392           0.0720            0.62s
         3           1.1792           0.0533            0.51s
         4           1.1303           0.0611            0.55s
         5           1.0796           0.0426            0.50s
         6           1.0356           0.0447            0.41s
         7           0.9942           0.0388            0.40s
         8           0.9565           0.0364            0.41s
         9           0.9198           0.0297            0.36s
        10           0.8855           0.0270            0.35s
        20           0.6741           0.0016            0.24s
        30           0.5646           0.0316            0.04s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3007           0.0708            0.50s
         2           1.2370           0.0650            0.48s
         3           1.1794           0.0592            0.46s
         4           1.1250           0.0489            0.44s
         5           1.0770           0.0485            0.43s
         6           1.0343           0.0477            0.41s
         7           0.9919           0.0361            0.40s
         8           0.9568           0.0440            0.38s
         9           0.9204           0.0288            0.37s
        10           0.8866           0.0271            0.35s
        20           0.6731           0.0089            0.22s
        30           0.5509           0.0111            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3015           0.0710            0.49s
         2           1.2343           0.0564            0.58s
         3           1.1770           0.0626            0.61s
         4           1.1278           0.0648            0.55s
         5           1.0747           0.0354            0.51s
         6           1.0325           0.0511            0.48s
         7           0.9912           0.0395            0.45s
         8           0.9510           0.0312            0.43s
         9           0.9154           0.0324            0.40s
        10           0.8850           0.0372            0.38s
        20           0.6677           0.0106            0.19s
        30           0.5494           0.0142            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3028           0.0702            0.57s
         2           1.2391           0.0635            0.48s
         3           1.1777           0.0486            0.46s
         4           1.1248           0.0524            0.44s
         5           1.0763           0.0482            0.43s
         6           1.0354           0.0531            0.41s
         7           0.9956           0.0430            0.39s
         8           0.9571           0.0331            0.38s
         9           0.9230           0.0360            0.36s
        10           0.8913           0.0319            0.35s
        20           0.6741           0.0175            0.19s
        30           0.5607           0.0252            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3023           0.0705            0.49s
         2           1.2375           0.0596            0.52s
         3           1.1799           0.0605            0.46s
         4           1.1269           0.0516            0.44s
         5           1.0793           0.0509            0.43s
         6           1.0336           0.0362            0.41s
         7           0.9942           0.0472            0.39s
         8           0.9566           0.0369            0.38s
         9           0.9222           0.0356            0.36s
        10           0.8891           0.0275            0.35s
        20           0.6732           0.0263            0.20s
        30           0.5532           0.0110            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3012           0.0718            0.49s
         2           1.2368           0.0640            0.47s
         3           1.1776           0.0549            0.46s
         4           1.1259           0.0604            0.44s
         5           1.0765           0.0452            0.43s
         6           1.0312           0.0407            0.41s
         7           0.9896           0.0378            0.40s
         8           0.9531           0.0440            0.38s
         9           0.9161           0.0228            0.36s
        10           0.8850           0.0384            0.35s
        20           0.6659          -0.0068            0.20s
        30           0.5517           0.0061            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3001           0.0716            0.49s
         2           1.2353           0.0599            0.47s
         3           1.1798           0.0716            0.50s
         4           1.1269           0.0519            0.44s
         5           1.0795           0.0531            0.43s
         6           1.0338           0.0350            0.48s
         7           0.9949           0.0501            0.45s
         8           0.9589           0.0435            0.43s
         9           0.9229           0.0259            0.40s
        10           0.8907           0.0301            0.38s
        20           0.6721           0.0185            0.21s
        30           0.5589           0.0069            0.03s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3001           0.0731            0.49s
         2           1.2375           0.0760            0.47s
         3           1.1803           0.0649            0.46s
         4           1.1276           0.0530            0.44s
         5           1.0778           0.0348            0.43s
         6           1.0351           0.0572            0.48s
         7           0.9950           0.0453            0.45s
         8           0.9572           0.0335            0.47s
         9           0.9215           0.0249            0.44s
        10           0.8899           0.0357            0.45s
        20           0.6699           0.0165            0.24s
        30           0.5551           0.0153            0.04s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3005           0.0726            0.50s
         2           1.2361           0.0644            0.48s
         3           1.1779           0.0617            0.62s
         4           1.1243           0.0505            0.56s
         5           1.0758           0.0505            0.52s
         6           1.0315           0.0456            0.49s
         7           0.9888           0.0269            0.49s
         8           0.9519           0.0444            0.43s
         9           0.9170           0.0341            0.45s
        10           0.8859           0.0395            0.42s
        20           0.6657          -0.0279            0.22s
        30           0.5491           0.0078            0.04s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3017           0.0703            1.27s
         2           1.2381           0.0662            1.07s
         3           1.1797           0.0538            0.92s
         4           1.1251           0.0362            0.91s
         5           1.0781           0.0611            0.94s
         6           1.0347           0.0512            0.86s
         7           0.9947           0.0456            0.75s
         8           0.9559           0.0247            0.67s
         9           0.9216           0.0366            0.61s
        10           0.8896           0.0316            0.60s
        20           0.6708           0.0166            0.26s
        30           0.5547           0.0126            0.04s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.2993           0.0701            0.99s
         2           1.2404           0.0718            1.23s
         3           1.1792           0.0529            1.12s
         4           1.1274           0.0548            0.96s
         5           1.0802           0.0487            0.96s
         6           1.0335           0.0407            0.87s
         7           0.9904           0.0366            0.91s
         8           0.9548           0.0406            0.90s
         9           0.9209           0.0355            0.84s
        10           0.8950           0.0408            0.78s
        20           0.6686           0.0384            0.63s
        30           0.5461          -0.0069            0.52s
        40           0.4744           0.0073            0.36s
        50           0.4276           0.0055            0.21s
        60           0.4045           0.0231            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3020           0.0722            0.99s
         2           1.2348           0.0602            0.98s
         3           1.1781           0.0610            0.96s
         4           1.1194           0.0465            0.71s
         5           1.0740           0.0541            0.74s
         6           1.0280           0.0427            0.76s
         7           0.9902           0.0457            0.77s
         8           0.9493           0.0335            0.78s
         9           0.9178           0.0396            0.77s
        10           0.8853           0.0321            0.79s
        20           0.6666           0.0142            0.59s
        30           0.5494           0.0217            0.47s
        40           0.4794           0.0194            0.34s
        50           0.4295           0.0025            0.20s
        60           0.4069           0.0394            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3020           0.0707            1.01s
         2           1.2362           0.0615            0.99s
         3           1.1791           0.0597            0.98s
         4           1.1259           0.0519            0.96s
         5           1.0773           0.0484            0.94s
         6           1.0362           0.0485            0.77s
         7           0.9933           0.0371            0.78s
         8           0.9578           0.0403            0.78s
         9           0.9221           0.0330            0.78s
        10           0.8861           0.0268            0.77s
        20           0.6697           0.0142            0.63s
        30           0.5578           0.0129            0.47s
        40           0.4800          -0.0066            0.34s
        50           0.4390          -0.0016            0.20s
        60           0.4053           0.0080            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3020           0.0705            0.99s
         2           1.2373           0.0621            1.07s
         3           1.1795           0.0583            0.97s
         4           1.1280           0.0557            1.06s
         5           1.0728           0.0335            0.93s
         6           1.0329           0.0551            0.92s
         7           0.9935           0.0431            0.90s
         8           0.9527           0.0305            0.88s
         9           0.9179           0.0341            0.87s
        10           0.8854           0.0308            0.85s
        20           0.6721           0.0266            0.70s
        30           0.5543           0.0173            0.52s
        40           0.4770          -0.0062            0.36s
        50           0.4347           0.0162            0.21s
        60           0.3980           0.0138            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.2991           0.0718            0.99s
         2           1.2336           0.0621            0.98s
         3           1.1785           0.0656            0.97s
         4           1.1239           0.0504            1.12s
         5           1.0756           0.0494            0.94s
         6           1.0340           0.0507            0.92s
         7           0.9874           0.0284            0.91s
         8           0.9550           0.0499            0.89s
         9           0.9178           0.0291            0.87s
        10           0.8847           0.0302            0.86s
        20           0.6686           0.0279            0.66s
        30           0.5521           0.0204            0.52s
        40           0.4789           0.0098            0.37s
        50           0.4240          -0.0183            0.22s
        60           0.3912           0.0182            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3012           0.0710            1.99s
         2           1.2384           0.0662            1.47s
         3           1.1781           0.0521            1.60s
         4           1.1278           0.0582            1.21s
         5           1.0791           0.0475            1.12s
         6           1.0355           0.0458            1.07s
         7           0.9947           0.0394            1.03s
         8           0.9607           0.0451            1.00s
         9           0.9216           0.0248            0.97s
        10           0.8890           0.0302            0.94s
        20           0.6763           0.0281            0.70s
        30           0.5616           0.0334            0.54s
        40           0.4848           0.0132            0.38s
        50           0.4348          -0.0078            0.22s
        60           0.4074           0.0210            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3045           0.0709            1.99s
         2           1.2386           0.0582            1.46s
         3           1.1782           0.0509            1.28s
         4           1.1263           0.0559            1.18s
         5           1.0768           0.0451            1.11s
         6           1.0332           0.0466            1.06s
         7           0.9942           0.0461            1.03s
         8           0.9546           0.0308            0.99s
         9           0.9193           0.0326            0.96s
        10           0.8910           0.0421            0.93s
        20           0.6701           0.0318            0.74s
        30           0.5533           0.0041            0.55s
        40           0.4813          -0.0120            0.39s
        50           0.4286          -0.0235            0.23s
        60           0.4026           0.0065            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.2990           0.0719            1.00s
         2           1.2373           0.0715            1.00s
         3           1.1778           0.0559            0.98s
         4           1.1257           0.0562            0.96s
         5           1.0769           0.0481            0.94s
         6           1.0362           0.0551            0.93s
         7           0.9920           0.0316            0.91s
         8           0.9526           0.0331            0.90s
         9           0.9141           0.0246            0.88s
        10           0.8850           0.0419            0.86s
        20           0.6687           0.0312            0.70s
        30           0.5489           0.0253            0.54s
        40           0.4734           0.0029            0.38s
        50           0.4240          -0.0007            0.23s
        60           0.3863          -0.0035            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3001           0.0703            1.01s
         2           1.2384           0.0701            0.99s
         3           1.1796           0.0555            0.97s
         4           1.1283           0.0576            0.96s
         5           1.0800           0.0478            0.94s
         6           1.0341           0.0390            0.93s
         7           0.9915           0.0354            0.91s
         8           0.9569           0.0453            0.90s
         9           0.9202           0.0276            0.88s
        10           0.8903           0.0377            0.86s
        20           0.6732           0.0154            0.73s
        30           0.5538           0.0085            0.54s
        40           0.4835           0.0079            0.38s
        50           0.4355          -0.0141            0.22s
        60           0.3990          -0.0151            0.06s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3014           0.0689            1.01s
         2           1.2387           0.0694            0.99s
         3           1.1795           0.0510            0.97s
         4           1.1276           0.0576            0.95s
         5           1.0788           0.0456            0.93s
         6           1.0337           0.0390            0.92s
         7           0.9941           0.0470            0.90s
         8           0.9581           0.0450            0.93s
         9           0.9210           0.0199            0.87s
        10           0.8904           0.0396            0.85s
        20           0.6693           0.0015            0.73s
        30           0.5499          -0.0125            0.57s
        40           0.4834          -0.0007            0.41s
        50           0.4389           0.0408            0.24s
        60           0.3986          -0.0005            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3005           0.0715            0.99s
         2           1.2361           0.0645            0.98s
         3           1.1786           0.0633            0.96s
         4           1.1222           0.0364            0.94s
         5           1.0779           0.0717            1.12s
         6           1.0323           0.0388            1.07s
         7           0.9896           0.0315            1.04s
         8           0.9535           0.0468            1.00s
         9           0.9189           0.0357            0.97s
        10           0.8839           0.0160            0.94s
        20           0.6695           0.0237            0.76s
        30           0.5532           0.0060            0.59s
        40           0.4784           0.0299            0.42s
        50           0.4268          -0.0012            0.24s
        60           0.3904           0.0216            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3022           0.0736            1.99s
         2           1.2387           0.0657            1.46s
         3           1.1804           0.0567            1.28s
         4           1.1257           0.0424            1.18s
         5           1.0801           0.0629            1.11s
         6           1.0347           0.0371            1.07s
         7           0.9944           0.0423            1.03s
         8           0.9547           0.0250            1.04s
         9           0.9239           0.0545            0.96s
        10           0.8903           0.0216            0.94s
        20           0.6724           0.0157            0.76s
        30           0.5603           0.0087            0.61s
        40           0.4856          -0.0110            0.43s
        50           0.4381           0.0073            0.25s
        60           0.4050           0.0213            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3022           0.0711            0.99s
         2           1.2375           0.0565            0.98s
         3           1.1797           0.0610            1.28s
         4           1.1271           0.0549            1.18s
         5           1.0789           0.0481            1.11s
         6           1.0344           0.0410            1.06s
         7           0.9938           0.0417            1.03s
         8           0.9573           0.0454            0.99s
         9           0.9228           0.0349            0.96s
        10           0.8892           0.0179            0.93s
        20           0.6723          -0.0003            0.80s
        30           0.5499          -0.0243            0.59s
        40           0.4770          -0.0533            0.43s
        50           0.4318           0.0002            0.25s
        60           0.3951          -0.0082            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3020           0.0727            0.64s
         2           1.2375           0.0637            0.80s
         3           1.1775           0.0461            0.85s
         4           1.1236           0.0474            1.10s
         5           1.0758           0.0563            1.05s
         6           1.0317           0.0499            1.01s
         7           0.9898           0.0311            0.98s
         8           0.9529           0.0434            0.95s
         9           0.9174           0.0275            0.93s
        10           0.8849           0.0287            0.90s
        20           0.6703           0.0314            0.78s
        30           0.5510           0.0176            0.60s
        40           0.4774           0.0282            0.42s
        50           0.4299           0.0379            0.25s
        60           0.3909           0.0184            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3025           0.0717            0.99s
         2           1.2376           0.0548            0.98s
         3           1.1799           0.0614            0.96s
         4           1.1266           0.0480            0.94s
         5           1.0791           0.0545            0.93s
         6           1.0353           0.0479            0.92s
         7           0.9928           0.0245            0.90s
         8           0.9569           0.0502            0.88s
         9           0.9191           0.0067            0.96s
        10           0.8899           0.0544            0.94s
        20           0.6733           0.0221            0.76s
        30           0.5576           0.0081            0.61s
        40           0.4874           0.0360            0.43s
        50           0.4341          -0.0384            0.25s
        60           0.4049           0.0168            0.07s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3016           0.0711            1.99s
         2           1.2365           0.0622            1.98s
         3           1.1843           0.0665            1.31s
         4           1.1326           0.0536            1.46s
         5           1.0760           0.0367            1.76s
         6           1.0351           0.0489            1.60s
         7           0.9914           0.0363            1.63s
         8           0.9553           0.0396            1.65s
         9           0.9229           0.0382            1.66s
        10           0.8849           0.0233            1.67s
        20           0.6714           0.0121            1.54s
        30           0.5504           0.0118            1.39s
        40           0.4784          -0.0040            1.25s
        50           0.4353           0.0162            1.11s
        60           0.3860          -0.0020            0.96s
        70           0.3668          -0.0080            0.82s
        80           0.3570           0.0171            0.68s
        90           0.3341           0.0004            0.54s
       100           0.3298           0.0024            0.39s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3012           0.0715            2.00s
         2           1.2359           0.0632            1.98s
         3           1.1764           0.0577            1.97s
         4           1.1232           0.0533            1.95s
         5           1.0795           0.0554            1.55s
         6           1.0320           0.0406            1.60s
         7           0.9919           0.0422            1.64s
         8           0.9515           0.0340            1.66s
         9           0.9172           0.0362            1.67s
        10           0.8818           0.0282            1.68s
        20           0.6705           0.0173            1.53s
        30           0.5453          -0.0061            1.39s
        40           0.4849           0.0272            1.35s
        50           0.4237          -0.0040            1.36s
        60           0.3885           0.0126            1.15s
        70           0.3520          -0.0220            0.95s
        80           0.3314          -0.0278            0.77s
        90           0.3175          -0.0179            0.60s
       100           0.3151          -0.0043            0.44s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3032           0.0710            2.00s
         2           1.2379           0.0627            1.98s
         3           1.1784           0.0554            1.97s
         4           1.1262           0.0536            1.95s
         5           1.0754           0.0446            1.80s
         6           1.0351           0.0495            1.60s
         7           0.9921           0.0369            1.63s
         8           0.9514           0.0333            1.65s
         9           0.9180           0.0365            1.66s
        10           0.8887           0.0356            1.67s
        20           0.6682           0.0104            1.53s
        30           0.5504          -0.0050            1.44s
        40           0.4933           0.0321            1.36s
        50           0.4413           0.0193            1.23s
        60           0.4043          -0.0106            1.09s
        70           0.3817           0.0070            0.94s
        80           0.3554           0.0210            0.79s
        90           0.3460           0.0067            0.61s
       100           0.3320           0.0145            0.45s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3031           0.0708            1.99s
         2           1.2361           0.0560            2.00s
         3           1.1799           0.0630            1.99s
         4           1.1258           0.0497            1.97s
         5           1.0777           0.0487            1.95s
         6           1.0333           0.0446            1.93s
         7           0.9907           0.0360            1.64s
         8           0.9573           0.0466            1.66s
         9           0.9230           0.0349            1.67s
        10           0.8887           0.0265            1.86s
        20           0.6695           0.0097            1.71s
        30           0.5451          -0.0177            1.50s
        40           0.4831           0.0091            1.32s
        50           0.4307           0.0094            1.20s
        60           0.3917          -0.0002            1.04s
        70           0.3706           0.0112            0.89s
        80           0.3495           0.0039            0.74s
        90           0.3378           0.0069            0.59s
       100           0.3212           0.0218            0.43s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.2995           0.0719            2.00s
         2           1.2334           0.0607            1.99s
         3           1.1780           0.0658            1.97s
         4           1.1244           0.0521            1.95s
         5           1.0772           0.0512            2.08s
         6           1.0314           0.0418            1.94s
         7           0.9929           0.0465            1.92s
         8           0.9531           0.0326            1.90s
         9           0.9216           0.0427            1.88s
        10           0.8858           0.0240            1.87s
        20           0.6647           0.0093            1.62s
        30           0.5466           0.0083            1.50s
        40           0.4797           0.0159            1.36s
        50           0.4276           0.0146            1.21s
        60           0.3872           0.0128            1.06s
        70           0.3640          -0.0051            0.90s
        80           0.3385          -0.0037            0.75s
        90           0.3338           0.0196            0.59s
       100           0.3142          -0.0064            0.44s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3019           0.0709            2.00s
         2           1.2347           0.0565            1.98s
         3           1.1751           0.0555            1.97s
         4           1.1261           0.0614            2.11s
         5           1.0761           0.0445            1.93s
         6           1.0309           0.0419            1.92s
         7           0.9968           0.0549            1.90s
         8           0.9548           0.0270            1.89s
         9           0.9270           0.0497            1.87s
        10           0.8869           0.0133            1.86s
        20           0.6755           0.0200            1.70s
        30           0.5639           0.0122            1.49s
        40           0.4910           0.0231            1.35s
        50           0.4349          -0.0016            1.21s
        60           0.4040           0.0033            1.04s
        70           0.3761           0.0013            0.89s
        80           0.3588           0.0088            0.74s
        90           0.3485           0.0127            0.58s
       100           0.3291          -0.0005            0.42s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3013           0.0705            1.99s
         2           1.2366           0.0620            1.98s
         3           1.1819           0.0669            1.97s
         4           1.1267           0.0457            1.46s
         5           1.0782           0.0477            1.55s
         6           1.0366           0.0514            1.60s
         7           0.9927           0.0313            1.63s
         8           0.9577           0.0443            1.65s
         9           0.9212           0.0289            1.46s
        10           0.8895           0.0332            1.49s
        20           0.6713           0.0166            1.36s
        30           0.5547           0.0199            1.18s
        40           0.4774          -0.0178            1.04s
        50           0.4285          -0.0092            0.88s
        60           0.3939          -0.0042            0.77s
        70           0.3634          -0.0161            0.65s
        80           0.3435          -0.0318            0.54s
        90           0.3388           0.0502            0.42s
       100           0.3199          -0.0091            0.31s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3000           0.0723            0.00s
         2           1.2351           0.0642            1.00s
         3           1.1777           0.0613            1.33s
         4           1.1226           0.0482            0.99s
         5           1.0777           0.0586            1.17s
         6           1.0312           0.0387            1.29s
         7           0.9881           0.0346            1.10s
         8           0.9525           0.0438            1.19s
         9           0.9201           0.0415            1.05s
        10           0.8846           0.0231            1.12s
        20           0.6686           0.0206            1.11s
        30           0.5481           0.0311            0.98s
        40           0.4764           0.0096            0.90s
        50           0.4250          -0.0068            0.79s
        60           0.3851          -0.0005            0.70s
        70           0.3599           0.0036            0.60s
        80           0.3412          -0.0031            0.50s
        90           0.3294           0.0121            0.40s
       100           0.3139          -0.0136            0.30s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3022           0.0705            0.00s
         2           1.2363           0.0591            0.99s
         3           1.1779           0.0567            1.31s
         4           1.1254           0.0542            0.97s
         5           1.0781           0.0508            1.16s
         6           1.0331           0.0424            1.28s
         7           0.9923           0.0400            1.09s
         8           0.9607           0.0543            1.18s
         9           0.9203           0.0169            1.25s
        10           0.8882           0.0311            1.30s
        20           0.6741           0.0250            1.11s
        30           0.5529           0.0109            1.03s
        40           0.4902           0.0215            0.90s
        50           0.4325          -0.0023            0.81s
        60           0.4062           0.0051            0.72s
        70           0.3834           0.0407            0.65s
        80           0.3595           0.0102            0.56s
        90           0.3473           0.0120            0.45s
       100           0.3310          -0.0126            0.33s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3025           0.0696            1.85s
         2           1.2380           0.0611            1.91s
         3           1.1784           0.0502            1.26s
         4           1.1268           0.0596            1.43s
         5           1.0780           0.0451            1.52s
         6           1.0332           0.0407            1.90s
         7           0.9943           0.0503            1.89s
         8           0.9576           0.0410            1.88s
         9           0.9228           0.0337            1.65s
        10           0.8869           0.0104            1.66s
        20           0.6696           0.0078            1.53s
        30           0.5532          -0.0094            1.39s
        40           0.4794          -0.0141            1.25s
        50           0.4330           0.0106            1.13s
        60           0.4002           0.0220            0.98s
        70           0.3668          -0.0192            0.85s
        80           0.3460          -0.0254            0.71s
        90           0.3314           0.0025            0.56s
       100           0.3201          -0.0114            0.42s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.3011           0.0735            2.00s
         2           1.2368           0.0663            1.99s
         3           1.1776           0.0551            1.97s
         4           1.1259           0.0604            1.95s
         5           1.0780           0.0525            1.94s
         6           1.0319           0.0364            2.24s
         7           0.9907           0.0396            2.18s
         8           0.9533           0.0386            2.12s
         9           0.9190           0.0367            2.08s
        10           0.8845           0.0186            2.04s
        20           0.6640          -0.0010            1.79s
        30           0.5507           0.0502            1.71s
        40           0.4756          -0.0043            1.53s
        50           0.4256          -0.0068            1.33s
        60           0.3918           0.0465            1.18s
        70           0.3577          -0.0055            1.01s
        80           0.3410           0.0095            0.84s
        90           0.3241          -0.0027            0.66s
       100           0.3155           0.0325            0.49s
      Iter       Train Loss      OOB Improve   Remaining Time 
         1           1.2996           0.0704            1.99s
         2           1.2366           0.0692            1.98s
         3           1.1794           0.0628            1.96s
         4           1.1270           0.0547            1.95s
         5           1.0787           0.0470            1.93s
         6           1.0359           0.0510            1.92s
         7           0.9944           0.0353            2.19s
         8           0.9578           0.0410            2.14s
         9           0.9234           0.0349            2.09s
        10           0.8909           0.0281            2.08s
        20           0.6744           0.0154            1.88s
